order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,question_text
819,2025-12-14T14:20:33.011218+00:00,u021,テキスト処理,9,0,0.20385894053159961,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
820,2025-12-14T14:21:03.011218+00:00,u021,ファイルの操作,29,0,0.5616127627259807,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
821,2025-12-14T14:21:29.011218+00:00,u021,ファイルの操作,25,1,0.7481501070750262,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
822,2025-12-14T14:21:59.011218+00:00,u021,ファイルの操作,24,0,0.6931680044868435,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
823,2025-12-14T14:22:31.011218+00:00,u021,標準入出力操作,15,1,0.18818538336696863,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
824,2025-12-14T14:22:59.011218+00:00,u021,標準入出力操作,19,0,0.1332197562650513,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
825,2025-12-14T14:23:34.011218+00:00,u021,ファイルの操作,24,1,0.6931680044868435,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
826,2025-12-14T14:23:59.011218+00:00,u021,ファイルの操作,23,1,0.36306198355617286,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
827,2025-12-14T14:24:35.011218+00:00,u021,ファイルの操作,26,1,0.7335239967587586,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
828,2025-12-14T14:25:01.011218+00:00,u021,標準入出力操作,11,0,0.13311036429618264,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
829,2025-12-14T14:25:30.011218+00:00,u021,ファイルの操作,26,0,0.7335239967587586,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
830,2025-12-14T14:26:07.011218+00:00,u021,テキスト処理,1,0,0.15658418141332672,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
831,2025-12-14T14:26:29.011218+00:00,u021,ファイルの操作,26,1,0.7335239967587586,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
832,2025-12-14T14:27:01.011218+00:00,u021,標準入出力操作,11,0,0.13311036429618264,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
833,2025-12-14T14:27:35.011218+00:00,u021,テキスト処理,10,1,0.3714257165978161,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
834,2025-12-14T14:28:03.011218+00:00,u021,標準入出力操作,14,0,0.10701733714497297,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
835,2025-12-14T14:28:29.011218+00:00,u021,ファイルの操作,24,0,0.6931680044868435,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
836,2025-12-14T14:29:08.011218+00:00,u021,ファイルの操作,29,0,0.5616127627259807,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
837,2025-12-14T14:29:34.011218+00:00,u021,テキスト処理,6,0,0.48076705815075366,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
838,2025-12-14T14:30:07.011218+00:00,u021,テキスト処理,5,1,0.6391982313571701,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
839,2025-12-14T14:30:38.011218+00:00,u021,テキスト処理,10,0,0.3714257165978161,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
840,2025-12-14T14:31:04.011218+00:00,u021,テキスト処理,9,0,0.20385894053159961,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
841,2025-12-14T14:31:31.011218+00:00,u022,テキスト処理,4,0,0.16316998126406565,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
842,2025-12-14T14:32:05.011218+00:00,u022,テキスト処理,1,1,0.2691418471741241,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
843,2025-12-14T14:32:31.011218+00:00,u022,標準入出力操作,12,0,0.15181039638587832,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
844,2025-12-14T14:33:02.011218+00:00,u022,テキスト処理,6,1,0.647465208774625,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
845,2025-12-14T14:33:33.011218+00:00,u022,標準入出力操作,12,0,0.15181039638587832,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
846,2025-12-14T14:34:00.011218+00:00,u022,テキスト処理,5,0,0.7784698261683205,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
847,2025-12-14T14:34:31.011218+00:00,u022,ファイルの操作,30,0,0.6238092614740183,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
848,2025-12-14T14:35:08.011218+00:00,u022,標準入出力操作,16,1,0.4791652085254794,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
849,2025-12-14T14:35:35.011218+00:00,u022,ファイルの操作,28,0,0.6390227897221822,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
850,2025-12-14T14:36:02.011218+00:00,u022,ファイルの操作,27,1,0.599710780112661,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
851,2025-12-14T14:36:32.011218+00:00,u022,ファイルの操作,27,1,0.599710780112661,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
852,2025-12-14T14:37:07.011218+00:00,u022,テキスト処理,9,1,0.3368278580094996,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
853,2025-12-14T14:37:34.011218+00:00,u022,標準入出力操作,14,1,0.11205488661634644,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
854,2025-12-14T14:38:05.011218+00:00,u022,テキスト処理,2,1,0.5855793902187335,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
855,2025-12-14T14:38:36.011218+00:00,u022,標準入出力操作,12,1,0.15181039638587832,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
856,2025-12-14T14:39:06.011218+00:00,u022,ファイルの操作,28,0,0.6390227897221822,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
857,2025-12-14T14:39:38.011218+00:00,u022,標準入出力操作,13,0,0.267232261853398,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
858,2025-12-14T14:40:04.011218+00:00,u022,標準入出力操作,12,0,0.15181039638587832,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
859,2025-12-14T14:40:34.011218+00:00,u022,ファイルの操作,22,1,0.8344499086962465,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
860,2025-12-14T14:41:02.011218+00:00,u022,テキスト処理,10,1,0.5396118546082991,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
861,2025-12-14T14:41:32.011218+00:00,u022,ファイルの操作,24,1,0.7485885834734008,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
862,2025-12-14T14:42:02.011218+00:00,u022,標準入出力操作,20,0,0.29054182490117925,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
863,2025-12-14T14:42:31.011218+00:00,u022,ファイルの操作,28,1,0.6390227897221822,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
864,2025-12-14T14:43:08.011218+00:00,u022,標準入出力操作,20,0,0.29054182490117925,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
865,2025-12-14T14:43:32.011218+00:00,u022,テキスト処理,3,0,0.19081627198314424,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
866,2025-12-14T14:44:03.011218+00:00,u022,テキスト処理,4,0,0.16316998126406565,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
867,2025-12-14T14:44:29.011218+00:00,u022,標準入出力操作,17,0,0.2122475349537042,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
868,2025-12-14T14:45:04.011218+00:00,u022,テキスト処理,9,1,0.3368278580094996,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
869,2025-12-14T14:45:29.011218+00:00,u022,ファイルの操作,26,1,0.7839275617028646,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
870,2025-12-14T14:46:07.011218+00:00,u022,ファイルの操作,23,0,0.42899027709291143,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
871,2025-12-14T14:46:34.011218+00:00,u022,ファイルの操作,22,1,0.8344499086962465,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
872,2025-12-14T14:47:07.011218+00:00,u022,ファイルの操作,27,1,0.599710780112661,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
873,2025-12-14T14:47:30.011218+00:00,u022,テキスト処理,5,1,0.7784698261683205,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
874,2025-12-14T14:48:05.011218+00:00,u022,ファイルの操作,24,1,0.7485885834734008,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
875,2025-12-14T14:48:36.011218+00:00,u022,テキスト処理,2,1,0.5855793902187335,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
876,2025-12-14T14:49:01.011218+00:00,u022,ファイルの操作,21,1,0.7542541891150337,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
877,2025-12-14T14:49:29.011218+00:00,u022,標準入出力操作,11,0,0.1391847294681671,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
878,2025-12-14T14:50:01.011218+00:00,u022,テキスト処理,6,0,0.647465208774625,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
879,2025-12-14T14:50:31.011218+00:00,u022,テキスト処理,7,0,0.30531718661788704,Linuxファイル操作,テキスト処理,grep,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
880,2025-12-14T14:51:01.011218+00:00,u022,テキスト処理,3,1,0.19081627198314424,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
881,2025-12-14T14:51:32.011218+00:00,u023,ファイルの操作,25,0,0.592334225061462,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
882,2025-12-14T14:52:03.011218+00:00,u023,ファイルの操作,23,0,0.21801941822076,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
883,2025-12-14T14:52:36.011218+00:00,u023,ファイルの操作,24,1,0.5249355577580131,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
884,2025-12-14T14:53:03.011218+00:00,u023,標準入出力操作,19,0,0.16478141131601207,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
885,2025-12-14T14:53:37.011218+00:00,u023,標準入出力操作,12,0,0.17910613071676704,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
886,2025-12-14T14:54:02.011218+00:00,u023,テキスト処理,7,0,0.1531627534510354,Linuxファイル操作,テキスト処理,grep,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
887,2025-12-14T14:54:31.011218+00:00,u023,ファイルの操作,24,1,0.5249355577580131,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
888,2025-12-14T14:55:06.011218+00:00,u023,テキスト処理,5,1,0.5911854607282061,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
889,2025-12-14T14:55:38.011218+00:00,u023,標準入出力操作,19,1,0.16478141131601207,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
890,2025-12-14T14:56:03.011218+00:00,u023,テキスト処理,5,1,0.5911854607282061,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
891,2025-12-14T14:56:32.011218+00:00,u023,テキスト処理,10,0,0.32538718908846687,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
892,2025-12-14T14:57:00.011218+00:00,u023,テキスト処理,1,0,0.13160015122088306,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
893,2025-12-14T14:57:30.011218+00:00,u023,標準入出力操作,19,0,0.16478141131601207,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
894,2025-12-14T14:58:07.011218+00:00,u023,標準入出力操作,18,1,0.5533608307048782,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
895,2025-12-14T14:58:31.011218+00:00,u023,ファイルの操作,27,0,0.3573203609839248,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
896,2025-12-14T14:59:02.011218+00:00,u023,ファイルの操作,28,0,0.39648121564534333,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
897,2025-12-14T14:59:35.011218+00:00,u023,標準入出力操作,12,1,0.17910613071676704,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
898,2025-12-14T15:00:06.011218+00:00,u023,テキスト処理,10,1,0.32538718908846687,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
899,2025-12-14T15:00:38.011218+00:00,u023,テキスト処理,4,1,0.07427988613689378,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
900,2025-12-14T15:01:07.011218+00:00,u023,ファイルの操作,28,1,0.39648121564534333,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
901,2025-12-14T15:01:34.011218+00:00,u023,テキスト処理,2,1,0.3676799280607962,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
902,2025-12-14T15:02:01.011218+00:00,u023,ファイルの操作,29,0,0.38522303898064775,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
903,2025-12-14T15:02:37.011218+00:00,u023,ファイルの操作,21,0,0.5324936215183819,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
904,2025-12-14T15:03:04.011218+00:00,u023,標準入出力操作,11,0,0.1646510258584778,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
905,2025-12-14T15:03:38.011218+00:00,u023,標準入出力操作,13,0,0.30775113827072803,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
906,2025-12-14T15:04:03.011218+00:00,u023,テキスト処理,2,0,0.3676799280607962,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
907,2025-12-14T15:04:36.011218+00:00,u023,テキスト処理,8,0,0.21995572174195915,Linuxファイル操作,テキスト処理,sed,ファイル内の文字列 foo を bar に置き換えて画面に表示するコマンドはどれですか？
908,2025-12-14T15:05:03.011218+00:00,u023,テキスト処理,10,0,0.32538718908846687,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
909,2025-12-14T15:05:33.011218+00:00,u023,標準入出力操作,16,1,0.5286359056823324,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
910,2025-12-14T15:06:02.011218+00:00,u023,テキスト処理,10,1,0.32538718908846687,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
911,2025-12-14T15:06:37.011218+00:00,u023,ファイルの操作,29,1,0.38522303898064775,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
912,2025-12-14T15:07:05.011218+00:00,u023,ファイルの操作,27,1,0.3573203609839248,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
913,2025-12-14T15:07:29.011218+00:00,u023,標準入出力操作,11,0,0.1646510258584778,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
914,2025-12-14T15:08:00.011218+00:00,u023,テキスト処理,4,1,0.07427988613689378,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
915,2025-12-14T15:08:30.011218+00:00,u023,テキスト処理,6,0,0.4304568383336252,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
916,2025-12-14T15:08:59.011218+00:00,u023,ファイルの操作,28,0,0.39648121564534333,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
917,2025-12-14T15:09:32.011218+00:00,u023,テキスト処理,1,0,0.13160015122088306,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
918,2025-12-14T15:10:02.011218+00:00,u023,ファイルの操作,23,1,0.21801941822076,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
919,2025-12-14T15:10:38.011218+00:00,u023,テキスト処理,5,0,0.5911854607282061,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
920,2025-12-14T15:11:00.011218+00:00,u023,テキスト処理,2,1,0.3676799280607962,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
921,2025-12-14T15:11:32.011218+00:00,u024,ファイルの操作,24,0,0.6848456132221703,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
922,2025-12-14T15:12:01.011218+00:00,u024,ファイルの操作,30,0,0.547550938481843,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
923,2025-12-14T15:12:34.011218+00:00,u024,ファイルの操作,27,1,0.522308211757226,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
924,2025-12-14T15:13:05.011218+00:00,u024,ファイルの操作,28,0,0.563691424906923,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
925,2025-12-14T15:13:38.011218+00:00,u024,標準入出力操作,14,0,0.383267881821067,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
926,2025-12-14T15:14:00.011218+00:00,u024,標準入出力操作,11,1,0.44328084936714085,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
927,2025-12-14T15:14:37.011218+00:00,u024,ファイルの操作,27,1,0.522308211757226,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
928,2025-12-14T15:15:00.011218+00:00,u024,ファイルの操作,29,1,0.5520281637966569,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
929,2025-12-14T15:15:30.011218+00:00,u024,ファイルの操作,23,1,0.3541286602004093,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
930,2025-12-14T15:16:06.011218+00:00,u024,ファイルの操作,27,1,0.522308211757226,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
931,2025-12-14T15:16:31.011218+00:00,u024,テキスト処理,2,1,0.856858742733066,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
932,2025-12-14T15:17:07.011218+00:00,u024,ファイルの操作,25,1,0.7407612909794242,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
933,2025-12-14T15:17:38.011218+00:00,u024,ファイルの操作,25,1,0.7407612909794242,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
934,2025-12-14T15:18:08.011218+00:00,u024,ファイルの操作,29,0,0.5520281637966569,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
935,2025-12-14T15:18:35.011218+00:00,u024,テキスト処理,8,1,0.7437782402600939,Linuxファイル操作,テキスト処理,sed,ファイル内の文字列 foo を bar に置き換えて画面に表示するコマンドはどれですか？
936,2025-12-14T15:19:08.011218+00:00,u024,ファイルの操作,26,1,0.7258633090758152,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
937,2025-12-14T15:19:32.011218+00:00,u024,テキスト処理,4,0,0.4523679553244303,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
938,2025-12-14T15:20:04.011218+00:00,u024,標準入出力操作,15,1,0.5458784103276464,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
939,2025-12-14T15:20:36.011218+00:00,u024,標準入出力操作,13,1,0.6423342516771859,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
940,2025-12-14T15:21:05.011218+00:00,u024,標準入出力操作,16,1,0.819184636966403,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
941,2025-12-14T15:21:36.011218+00:00,u024,テキスト処理,3,0,0.4997514549204983,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
942,2025-12-14T15:22:04.011218+00:00,u024,標準入出力操作,19,0,0.4435147315853551,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
943,2025-12-14T15:22:37.011218+00:00,u024,ファイルの操作,21,1,0.6913554237279672,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
944,2025-12-14T15:23:07.011218+00:00,u024,標準入出力操作,16,1,0.819184636966403,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
945,2025-12-14T15:23:30.011218+00:00,u024,テキスト処理,6,1,0.886112875774022,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
946,2025-12-14T15:24:06.011218+00:00,u024,テキスト処理,4,0,0.4523679553244303,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
947,2025-12-14T15:24:31.011218+00:00,u024,標準入出力操作,14,0,0.383267881821067,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
948,2025-12-14T15:25:03.011218+00:00,u024,標準入出力操作,15,0,0.5458784103276464,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
949,2025-12-14T15:25:31.011218+00:00,u024,テキスト処理,5,1,0.9370556815319289,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
950,2025-12-14T15:25:59.011218+00:00,u024,標準入出力操作,19,1,0.4435147315853551,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
951,2025-12-14T15:26:38.011218+00:00,u024,標準入出力操作,12,1,0.468479028951267,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
952,2025-12-14T15:27:04.011218+00:00,u024,ファイルの操作,29,1,0.5520281637966569,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
953,2025-12-14T15:27:29.011218+00:00,u024,ファイルの操作,30,1,0.547550938481843,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
954,2025-12-14T15:28:02.011218+00:00,u024,ファイルの操作,24,0,0.6848456132221703,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
955,2025-12-14T15:28:38.011218+00:00,u024,ファイルの操作,26,1,0.7258633090758152,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
956,2025-12-14T15:29:08.011218+00:00,u024,標準入出力操作,20,1,0.6685128408723452,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
957,2025-12-14T15:29:38.011218+00:00,u024,テキスト処理,4,0,0.4523679553244303,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
