order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,question_text
5499,2025-12-25T00:02:22.084447+00:00,u046,ファイルの操作,27,1,0.8906042313296049,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
5500,2025-12-25T00:02:57.084447+00:00,u046,ファイルの操作,24,1,0.9417922718451703,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
5501,2025-12-25T00:03:23.084447+00:00,u046,標準入出力操作,15,0,0.24486130088203495,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
5502,2025-12-25T00:03:52.084447+00:00,u046,標準入出力操作,15,0,0.24486130088203495,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
5503,2025-12-25T00:04:23.084447+00:00,u046,標準入出力操作,13,1,0.3263520664172455,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
5504,2025-12-25T00:04:52.084447+00:00,u046,ファイルの操作,58,0,0.7566308034483461,Linuxファイル操作,ファイルの操作,gzip,ファイル file.txt を gzip 形式で圧縮し file.txt.gz を作成するコマンドとして最も適切なものはどれですか？
5505,2025-12-25T00:05:25.084447+00:00,u046,標準入出力操作,15,0,0.24486130088203495,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
5506,2025-12-25T00:05:54.084447+00:00,u046,ファイルの操作,60,1,0.8403666636413316,Linuxファイル操作,ファイルの操作,file,指定したファイルの種類を判定して表示するコマンドはどれですか？
5507,2025-12-25T00:06:28.084447+00:00,u046,テキスト処理,40,0,0.6019932756160654,Linuxファイル操作,テキスト処理,sort_uniq,ファイルの重複行を削除しつつ並び替えて表示したいときに最も適切なコマンドはどれですか？
5508,2025-12-25T00:06:52.084447+00:00,u046,ファイルの操作,22,1,0.9647759449710874,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
5509,2025-12-25T00:07:28.084447+00:00,u046,テキスト処理,7,1,0.7183981522858296,Linuxファイル操作,テキスト処理,grep,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
5510,2025-12-25T00:07:52.084447+00:00,u046,ファイルの操作,28,0,0.9058336732606053,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
5511,2025-12-25T00:08:29.084447+00:00,u046,ファイルの操作,22,1,0.9647759449710874,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
5512,2025-12-25T00:08:52.084447+00:00,u046,標準入出力操作,13,0,0.3263520664172455,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
5513,2025-12-25T00:09:27.084447+00:00,u046,テキスト処理,31,0,0.2540215818344712,Linuxファイル操作,テキスト処理,tr,小文字を大文字に変換して表示するのに適したコマンドはどれですか？
5514,2025-12-25T00:09:50.084447+00:00,u046,標準入出力操作,49,0,0.20790275381117043,Linuxファイル操作,標準入出力操作,パイプ,複数のコマンドをつなぎ中間生成物を一時ファイルに保存せずに渡す仕組みを何と呼びますか？
5515,2025-12-25T00:10:21.084447+00:00,u046,ファイルの操作,60,1,0.8403666636413316,Linuxファイル操作,ファイルの操作,file,指定したファイルの種類を判定して表示するコマンドはどれですか？
5516,2025-12-25T00:10:50.084447+00:00,u046,ファイルの操作,58,1,0.7566308034483461,Linuxファイル操作,ファイルの操作,gzip,ファイル file.txt を gzip 形式で圧縮し file.txt.gz を作成するコマンドとして最も適切なものはどれですか？
5517,2025-12-25T00:11:27.084447+00:00,u046,ファイルの操作,24,1,0.9417922718451703,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
5518,2025-12-25T00:11:52.084447+00:00,u046,テキスト処理,4,1,0.5309118873509396,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
5519,2025-12-25T00:12:22.084447+00:00,u046,テキスト処理,44,1,0.6968217746217561,Linuxファイル操作,テキスト処理,正規表現,正規表現で任意の1文字を表すメタ文字を一つ書いてください
5520,2025-12-25T00:12:57.084447+00:00,u046,標準入出力操作,17,0,0.2635785889846453,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
5521,2025-12-25T00:13:29.084447+00:00,u047,標準入出力操作,17,0,0.4858157013397681,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
5522,2025-12-25T00:13:56.084447+00:00,u047,ファイルの操作,59,1,0.9525172702212048,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
5523,2025-12-25T00:14:27.084447+00:00,u047,テキスト処理,43,0,0.4229919479969,Linuxファイル操作,テキスト処理,sed,sed で1行目から5行目だけを表示するコマンドを一つ書いてください
5524,2025-12-25T00:14:57.084447+00:00,u047,ファイルの操作,56,1,0.9411321746718996,Linuxファイル操作,ファイルの操作,tar,複数のファイルを1つのアーカイブファイル archive.tar にまとめるコマンドとして最も適切なものはどれですか？
5525,2025-12-25T00:15:24.084447+00:00,u047,ファイルの操作,23,1,0.7130758134758906,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
5526,2025-12-25T00:15:58.084447+00:00,u047,標準入出力操作,50,0,0.5608024252997053,Linuxファイル操作,標準入出力操作,ヒアドキュメント,cat コマンドに複数行の文字列を直接渡してファイルに保存したいときに使う構文として最も適切なものはどれですか？
5527,2025-12-25T00:16:28.084447+00:00,u047,テキスト処理,9,0,0.27703606789795865,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
5528,2025-12-25T00:16:55.084447+00:00,u047,標準入出力操作,17,1,0.4858157013397681,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
5529,2025-12-25T00:17:25.084447+00:00,u047,テキスト処理,42,0,0.17958420775476855,Linuxファイル操作,テキスト処理,grep,grep でパターンに一致しない行だけを表示するオプションとして正しいものはどれですか？
5530,2025-12-25T00:17:57.084447+00:00,u047,ファイルの操作,29,1,0.8481518203620272,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
5531,2025-12-25T00:18:28.084447+00:00,u047,標準入出力操作,14,1,0.30677440386186344,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
5532,2025-12-25T00:18:55.084447+00:00,u047,標準入出力操作,14,0,0.30677440386186344,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
5533,2025-12-25T00:19:21.084447+00:00,u047,ファイルの操作,55,1,0.931072615237796,Linuxファイル操作,ファイルの操作,ln,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
5534,2025-12-25T00:19:53.084447+00:00,u047,ファイルの操作,25,1,0.9283249340095879,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
5535,2025-12-25T00:20:25.084447+00:00,u047,標準入出力操作,19,0,0.36205592371365625,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
5536,2025-12-25T00:20:58.084447+00:00,u047,ファイルの操作,59,1,0.9525172702212048,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
5537,2025-12-25T00:21:27.084447+00:00,u047,テキスト処理,41,0,0.1519656083911869,Linuxファイル操作,テキスト処理,wc,ファイル file.txt の行数だけを表示したいときに使用するコマンドを一つ書いてください
5538,2025-12-25T00:21:50.084447+00:00,u047,標準入出力操作,19,1,0.36205592371365625,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
5539,2025-12-25T00:22:25.084447+00:00,u047,標準入出力操作,51,0,0.505719491296894,Linuxファイル操作,標準入出力操作,xargs,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
5540,2025-12-25T00:22:53.084447+00:00,u047,ファイルの操作,23,1,0.7130758134758906,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
5541,2025-12-25T00:23:22.084447+00:00,u047,ファイルの操作,60,1,0.7621734823932251,Linuxファイル操作,ファイルの操作,file,指定したファイルの種類を判定して表示するコマンドはどれですか？
5542,2025-12-25T00:23:51.084447+00:00,u047,テキスト処理,4,0,0.12824370566771118,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
5543,2025-12-25T00:24:25.084447+00:00,u047,ファイルの操作,59,1,0.9525172702212048,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
5544,2025-12-25T00:24:54.084447+00:00,u047,標準入出力操作,15,0,0.46120041640440207,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
5545,2025-12-25T00:25:22.084447+00:00,u047,標準入出力操作,46,0,0.5233105305527639,Linuxファイル操作,標準入出力操作,リダイレクト,標準エラー出力だけを error.log に書き出し標準出力は画面に表示したいときに最も適切なコマンドはどれですか？
5546,2025-12-25T00:25:57.084447+00:00,u047,標準入出力操作,13,0,0.5611837580747004,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
5547,2025-12-25T00:26:20.084447+00:00,u047,テキスト処理,31,0,0.04238463089380249,Linuxファイル操作,テキスト処理,tr,小文字を大文字に変換して表示するのに適したコマンドはどれですか？
5548,2025-12-25T00:26:54.084447+00:00,u047,標準入出力操作,52,1,0.42084882317369765,Linuxファイル操作,標準入出力操作,tee,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
5549,2025-12-25T00:27:27.084447+00:00,u047,ファイルの操作,26,1,0.9230867186224736,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
5550,2025-12-25T00:27:55.084447+00:00,u047,標準入出力操作,20,1,0.5895061663010529,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
5551,2025-12-25T00:28:26.084447+00:00,u047,テキスト処理,31,0,0.04238463089380249,Linuxファイル操作,テキスト処理,tr,小文字を大文字に変換して表示するのに適したコマンドはどれですか？
5552,2025-12-25T00:28:57.084447+00:00,u047,標準入出力操作,14,0,0.30677440386186344,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
5553,2025-12-25T00:29:23.084447+00:00,u047,ファイルの操作,27,1,0.832102488759212,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
5554,2025-12-25T00:29:51.084447+00:00,u047,標準入出力操作,14,0,0.30677440386186344,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
5555,2025-12-25T00:30:29.084447+00:00,u047,テキスト処理,32,0,0.3613296427662937,Linuxファイル操作,テキスト処理,sort,sort コマンドで数値として昇順に並び替えるためのオプションを一つ書いてください
5556,2025-12-25T00:30:50.084447+00:00,u047,標準入出力操作,17,1,0.4858157013397681,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
5557,2025-12-25T00:31:27.084447+00:00,u047,テキスト処理,8,1,0.340791236414251,Linuxファイル操作,テキスト処理,sed,ファイル内の文字列 foo を bar に置き換えて画面に表示するコマンドはどれですか？
5558,2025-12-25T00:31:55.084447+00:00,u047,ファイルの操作,55,1,0.931072615237796,Linuxファイル操作,ファイルの操作,ln,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
5559,2025-12-25T00:32:25.084447+00:00,u047,標準入出力操作,18,0,0.7808935168914194,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
5560,2025-12-25T00:32:58.084447+00:00,u047,ファイルの操作,55,1,0.931072615237796,Linuxファイル操作,ファイルの操作,ln,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
5561,2025-12-25T00:33:21.084447+00:00,u047,テキスト処理,35,0,0.1691037918394913,Linuxファイル操作,テキスト処理,cut,cut コマンドで2列目と4列目を取り出す指定を一つ書いてください
5562,2025-12-25T00:33:56.084447+00:00,u047,標準入出力操作,46,0,0.5233105305527639,Linuxファイル操作,標準入出力操作,リダイレクト,標準エラー出力だけを error.log に書き出し標準出力は画面に表示したいときに最も適切なコマンドはどれですか？
5563,2025-12-25T00:34:24.084447+00:00,u047,テキスト処理,32,0,0.3613296427662937,Linuxファイル操作,テキスト処理,sort,sort コマンドで数値として昇順に並び替えるためのオプションを一つ書いてください
5564,2025-12-25T00:34:54.084447+00:00,u047,テキスト処理,9,1,0.27703606789795865,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
5565,2025-12-25T00:35:28.084447+00:00,u047,標準入出力操作,54,1,0.65286793753012,Linuxファイル操作,標準入出力操作,標準入出力,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
5566,2025-12-25T00:35:52.084447+00:00,u047,ファイルの操作,57,1,0.9174393509903377,Linuxファイル操作,ファイルの操作,tar,tar で gzip 圧縮されたアーカイブ archive.tar.gz を展開するコマンドを一つ書いてください
5567,2025-12-25T00:36:23.084447+00:00,u047,テキスト処理,2,1,0.5159873784845178,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
5568,2025-12-25T00:36:56.084447+00:00,u047,標準入出力操作,17,0,0.4858157013397681,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
5569,2025-12-25T00:37:23.084447+00:00,u047,ファイルの操作,30,1,0.8458075114438338,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
5570,2025-12-25T00:37:52.084447+00:00,u047,ファイルの操作,58,0,0.6542943757497828,Linuxファイル操作,ファイルの操作,gzip,ファイル file.txt を gzip 形式で圧縮し file.txt.gz を作成するコマンドとして最も適切なものはどれですか？
5571,2025-12-25T00:38:25.084447+00:00,u047,テキスト処理,43,0,0.4229919479969,Linuxファイル操作,テキスト処理,sed,sed で1行目から5行目だけを表示するコマンドを一つ書いてください
5572,2025-12-25T00:38:57.084447+00:00,u047,標準入出力操作,49,0,0.4092866274683274,Linuxファイル操作,標準入出力操作,パイプ,複数のコマンドをつなぎ中間生成物を一時ファイルに保存せずに渡す仕組みを何と呼びますか？
5573,2025-12-25T00:39:20.084447+00:00,u047,標準入出力操作,51,0,0.505719491296894,Linuxファイル操作,標準入出力操作,xargs,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
5574,2025-12-25T00:39:57.084447+00:00,u047,テキスト処理,6,1,0.5808263899001084,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
5575,2025-12-25T00:40:20.084447+00:00,u047,テキスト処理,36,0,0.10861324135925526,Linuxファイル操作,テキスト処理,awk,ファイルから1列目だけを表示する awk のコマンドとして最も適切なものはどれですか？
5576,2025-12-25T00:40:55.084447+00:00,u047,ファイルの操作,59,1,0.9525172702212048,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
5577,2025-12-25T00:41:27.084447+00:00,u047,テキスト処理,2,0,0.5159873784845178,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
5578,2025-12-25T00:41:58.084447+00:00,u047,標準入出力操作,53,1,0.8543524537609843,Linuxファイル操作,標準入出力操作,標準入出力,標準出力を表すファイルディスクリプタ番号を一つ書いてください
5579,2025-12-25T00:42:29.084447+00:00,u047,標準入出力操作,47,0,0.3636792606757415,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力を破棄して画面にもファイルにも表示したくないときに使う特殊ファイルを一つ書いてください
5580,2025-12-25T00:42:54.084447+00:00,u047,テキスト処理,31,0,0.04238463089380249,Linuxファイル操作,テキスト処理,tr,小文字を大文字に変換して表示するのに適したコマンドはどれですか？
5581,2025-12-25T00:43:24.084447+00:00,u047,標準入出力操作,46,0,0.5233105305527639,Linuxファイル操作,標準入出力操作,リダイレクト,標準エラー出力だけを error.log に書き出し標準出力は画面に表示したいときに最も適切なコマンドはどれですか？
5582,2025-12-25T00:43:59.084447+00:00,u047,ファイルの操作,26,1,0.9230867186224736,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
5583,2025-12-25T00:44:25.084447+00:00,u047,標準入出力操作,12,0,0.38561233030715536,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
5584,2025-12-25T00:44:51.084447+00:00,u047,ファイルの操作,28,1,0.8541423845004806,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
5585,2025-12-25T00:45:22.084447+00:00,u047,ファイルの操作,57,1,0.9174393509903377,Linuxファイル操作,ファイルの操作,tar,tar で gzip 圧縮されたアーカイブ archive.tar.gz を展開するコマンドを一つ書いてください
5586,2025-12-25T00:45:57.084447+00:00,u047,標準入出力操作,47,0,0.3636792606757415,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力を破棄して画面にもファイルにも表示したくないときに使う特殊ファイルを一つ書いてください
5587,2025-12-25T00:46:25.084447+00:00,u047,テキスト処理,37,0,0.29690802021977414,Linuxファイル操作,テキスト処理,paste,複数ファイルの対応する行を横に結合して表示するコマンドはどれですか？
5588,2025-12-25T00:46:52.084447+00:00,u047,標準入出力操作,12,0,0.38561233030715536,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
5589,2025-12-25T00:47:28.084447+00:00,u047,ファイルの操作,27,1,0.832102488759212,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
5590,2025-12-25T00:47:50.084447+00:00,u047,標準入出力操作,49,0,0.4092866274683274,Linuxファイル操作,標準入出力操作,パイプ,複数のコマンドをつなぎ中間生成物を一時ファイルに保存せずに渡す仕組みを何と呼びますか？
5591,2025-12-25T00:48:28.084447+00:00,u047,ファイルの操作,29,1,0.8481518203620272,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
5592,2025-12-25T00:48:59.084447+00:00,u047,テキスト処理,1,1,0.21742601001836134,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
5593,2025-12-25T00:49:28.084447+00:00,u047,テキスト処理,41,0,0.1519656083911869,Linuxファイル操作,テキスト処理,wc,ファイル file.txt の行数だけを表示したいときに使用するコマンドを一つ書いてください
5594,2025-12-25T00:49:58.084447+00:00,u047,ファイルの操作,21,1,0.9103383681733542,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
5595,2025-12-25T00:50:24.084447+00:00,u047,テキスト処理,36,0,0.10861324135925526,Linuxファイル操作,テキスト処理,awk,ファイルから1列目だけを表示する awk のコマンドとして最も適切なものはどれですか？
5596,2025-12-25T00:50:59.084447+00:00,u047,ファイルの操作,26,1,0.9230867186224736,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
5597,2025-12-25T00:51:21.084447+00:00,u047,標準入出力操作,19,1,0.36205592371365625,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
5598,2025-12-25T00:51:55.084447+00:00,u047,ファイルの操作,29,1,0.8481518203620272,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
5599,2025-12-25T00:52:24.084447+00:00,u047,標準入出力操作,49,0,0.4092866274683274,Linuxファイル操作,標準入出力操作,パイプ,複数のコマンドをつなぎ中間生成物を一時ファイルに保存せずに渡す仕組みを何と呼びますか？
5600,2025-12-25T00:52:58.084447+00:00,u047,ファイルの操作,30,1,0.8458075114438338,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
5601,2025-12-25T00:53:21.084447+00:00,u047,ファイルの操作,57,0,0.9174393509903377,Linuxファイル操作,ファイルの操作,tar,tar で gzip 圧縮されたアーカイブ archive.tar.gz を展開するコマンドを一つ書いてください
5602,2025-12-25T00:53:52.084447+00:00,u047,テキスト処理,38,0,0.46608806609175263,Linuxファイル操作,テキスト処理,nl,各行の先頭に行番号を付けて表示するコマンドはどれですか？
5603,2025-12-25T00:54:29.084447+00:00,u047,標準入出力操作,48,1,0.5220863213119096,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力を file.txt に上書きし標準エラー出力は画面に残したいときのリダイレクト記述として正しいものはどれですか？
5604,2025-12-25T00:54:53.084447+00:00,u047,テキスト処理,43,1,0.4229919479969,Linuxファイル操作,テキスト処理,sed,sed で1行目から5行目だけを表示するコマンドを一つ書いてください
5605,2025-12-25T00:55:28.084447+00:00,u047,標準入出力操作,51,0,0.505719491296894,Linuxファイル操作,標準入出力操作,xargs,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
5606,2025-12-25T00:55:50.084447+00:00,u047,ファイルの操作,30,1,0.8458075114438338,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
5607,2025-12-25T00:56:22.084447+00:00,u047,標準入出力操作,52,0,0.42084882317369765,Linuxファイル操作,標準入出力操作,tee,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
5608,2025-12-25T00:56:54.084447+00:00,u047,ファイルの操作,55,0,0.931072615237796,Linuxファイル操作,ファイルの操作,ln,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
5609,2025-12-25T00:57:28.084447+00:00,u047,ファイルの操作,28,1,0.8541423845004806,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
5610,2025-12-25T00:57:53.084447+00:00,u047,ファイルの操作,26,1,0.9230867186224736,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
5611,2025-12-25T00:58:25.084447+00:00,u047,標準入出力操作,14,0,0.30677440386186344,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
5612,2025-12-25T00:58:51.084447+00:00,u047,テキスト処理,38,1,0.46608806609175263,Linuxファイル操作,テキスト処理,nl,各行の先頭に行番号を付けて表示するコマンドはどれですか？
5613,2025-12-25T00:59:23.084447+00:00,u047,標準入出力操作,14,0,0.30677440386186344,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
5614,2025-12-25T00:59:50.084447+00:00,u047,標準入出力操作,54,1,0.65286793753012,Linuxファイル操作,標準入出力操作,標準入出力,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
5615,2025-12-25T01:00:29.084447+00:00,u047,テキスト処理,2,0,0.5159873784845178,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
5616,2025-12-25T01:00:53.084447+00:00,u047,テキスト処理,3,0,0.15104043436899028,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
5617,2025-12-25T01:01:22.084447+00:00,u047,ファイルの操作,57,1,0.9174393509903377,Linuxファイル操作,ファイルの操作,tar,tar で gzip 圧縮されたアーカイブ archive.tar.gz を展開するコマンドを一つ書いてください
5618,2025-12-25T01:01:54.084447+00:00,u047,テキスト処理,40,0,0.16429589445434228,Linuxファイル操作,テキスト処理,sort_uniq,ファイルの重複行を削除しつつ並び替えて表示したいときに最も適切なコマンドはどれですか？
5619,2025-12-25T01:02:25.084447+00:00,u047,テキスト処理,45,0,0.25111045616585614,Linuxファイル操作,テキスト処理,正規表現,正規表現で0文字以上の繰り返しを表すメタ文字を一つ書いてください
5620,2025-12-25T01:02:59.084447+00:00,u047,テキスト処理,32,0,0.3613296427662937,Linuxファイル操作,テキスト処理,sort,sort コマンドで数値として昇順に並び替えるためのオプションを一つ書いてください
5621,2025-12-25T01:03:26.084447+00:00,u047,ファイルの操作,23,1,0.7130758134758906,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
5622,2025-12-25T01:03:58.084447+00:00,u047,標準入出力操作,51,0,0.505719491296894,Linuxファイル操作,標準入出力操作,xargs,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
5623,2025-12-25T01:04:27.084447+00:00,u047,テキスト処理,34,1,0.4595287200297886,Linuxファイル操作,テキスト処理,cut,cut コマンドで区切り文字としてコロンを指定するためのオプションと記述として正しいものはどれですか？
5624,2025-12-25T01:04:56.084447+00:00,u047,テキスト処理,3,0,0.15104043436899028,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
5625,2025-12-25T01:05:23.084447+00:00,u047,ファイルの操作,59,1,0.9525172702212048,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
5626,2025-12-25T01:05:55.084447+00:00,u047,標準入出力操作,11,0,0.361837066822289,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
5627,2025-12-25T01:06:21.084447+00:00,u047,ファイルの操作,21,1,0.9103383681733542,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
5628,2025-12-25T01:06:54.084447+00:00,u047,ファイルの操作,29,1,0.8481518203620272,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
5629,2025-12-25T01:07:29.084447+00:00,u047,ファイルの操作,58,1,0.6542943757497828,Linuxファイル操作,ファイルの操作,gzip,ファイル file.txt を gzip 形式で圧縮し file.txt.gz を作成するコマンドとして最も適切なものはどれですか？
5630,2025-12-25T01:07:54.084447+00:00,u047,標準入出力操作,11,0,0.361837066822289,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
5631,2025-12-25T01:08:22.084447+00:00,u047,テキスト処理,43,0,0.4229919479969,Linuxファイル操作,テキスト処理,sed,sed で1行目から5行目だけを表示するコマンドを一つ書いてください
